,po_/_so_#,asn/dn_#,country,fulfill_via,vendor_inco_term,shipment_mode,sub_classification,vendor,brand,unit_of_measure_(per_pack),line_item_quantity,line_item_value,pack_price,unit_price,manufacturing_site,first_line_designation,freight_cost_(usd),line_item_insurance_(usd),days_to_process
9842,SO,DN,1161,From RDC,N/A - From RDC,Air,Pediatric,SCMS from RDC,Generic,60,46,114.54,2.49,0.04,"Cipla, Goa, India",Yes,714.34,0.22,44.0
9843,SO,DN,1161,From RDC,N/A - From RDC,Air Charter,Adult,SCMS from RDC,Generic,60,45,65.7,1.46,0.02,"Aurobindo Unit III, India",No,3526.69,0.13,70.0
9844,SO,DN,1161,From RDC,N/A - From RDC,Air Charter,Adult,SCMS from RDC,Generic,30,380,2363.6,6.22,0.21,"Aurobindo Unit III, India",No,3526.69,4.63,147.0
9845,SO,DN,1161,From RDC,N/A - From RDC,Air Charter,Adult,SCMS from RDC,Generic,60,63,91.98,1.46,0.02,"Aurobindo Unit III, India",No,3526.69,0.18,147.0
9846,SO,DN,1161,From RDC,N/A - From RDC,Air Charter,Pediatric,SCMS from RDC,Generic,180,1200,2304.0,1.92,0.01,"Aurobindo Unit III, India",Yes,9341.49,4.52,83.0
9847,SO,DN,1161,From RDC,N/A - From RDC,Air Charter,Adult,SCMS from RDC,Generic,30,2200,13684.0,6.22,0.21,"Aurobindo Unit III, India",No,3526.69,26.82,83.0
9848,SO,DN,1161,From RDC,N/A - From RDC,Air Charter,Adult,SCMS from RDC,Generic,60,20025,58072.5,2.9,0.05,"Aurobindo Unit III, India",No,3526.69,113.82,116.0
9849,SO,DN,1046,From RDC,N/A - From RDC,Air,Adult,SCMS from RDC,Generic,30,30464,176081.92,5.78,0.19,"Aurobindo Unit III, India",No,3526.69,345.12,131.0
9850,SO,DN,1046,From RDC,N/A - From RDC,Air,Pediatric,SCMS from RDC,Generic,180,2000,3800.0,1.9,0.01,"Aurobindo Unit III, India",Yes,1211.48,7.45,84.0
9851,SO,DN,754,From RDC,N/A - From RDC,Air,Adult,SCMS from RDC,Generic,30,2150,21500.0,10.0,0.33,Mylan (formerly Matrix) Nashik,Yes,2196.29,42.14,61.0
9852,SO,DN,754,From RDC,N/A - From RDC,Air,Adult,SCMS from RDC,Generic,60,16575,145197.0,8.76,0.15,Mylan (formerly Matrix) Nashik,Yes,7231.0,284.59,105.0
9853,SO,DN,535,From RDC,N/A - From RDC,Truck,Adult,SCMS from RDC,Generic,60,4000,16000.0,4.0,0.07,"Cipla, Goa, India",No,3526.69,31.36,265.0
9854,SO,DN,608,From RDC,N/A - From RDC,Air,Adult,SCMS from RDC,Generic,60,30564,267740.64,8.76,0.15,"Aurobindo Unit III, India",Yes,6355.08,524.77,124.0
9855,SO,DN,1161,From RDC,N/A - From RDC,Air Charter,Adult,SCMS from RDC,Generic,60,11949,104673.24,8.76,0.15,"Aurobindo Unit III, India",Yes,11637.65,205.16,144.0
9856,SO,DN,754,From RDC,N/A - From RDC,Air,Adult,SCMS from RDC,Generic,30,2500,14450.0,5.78,0.19,"Aurobindo Unit III, India",Yes,2064.42,31.15,71.0
9857,SO,DN,754,From RDC,N/A - From RDC,Air,Adult,SCMS from RDC,Generic,30,1100,11000.0,10.0,0.33,Mylan (formerly Matrix) Nashik,No,3526.69,23.72,56.0
9858,SO,DN,754,From RDC,N/A - From RDC,Air,Adult,SCMS from RDC,Generic,60,140,1054.2,7.53,0.13,"Aurobindo Unit III, India",No,3526.69,2.27,56.0
9859,SO,DN,650,From RDC,N/A - From RDC,Air,Adult,SCMS from RDC,Generic,60,41900,304000.0,3.8,0.06,"Strides, Bangalore, India.",Yes,9939.38,595.84,115.0
9860,SO,DN,207,From RDC,N/A - From RDC,Air,Adult,SCMS from RDC,Generic,60,8000,19520.0,2.44,0.04,Mylan (formerly Matrix) Nashik,Yes,2978.5,42.09,22.0
9861,SO,DN,639,From RDC,N/A - From RDC,Air,Pediatric,SCMS from RDC,Generic,30,1528,3422.72,2.24,0.07,"Aurobindo Unit III, India",No,3526.69,7.38,154.0
9862,SO,DN,1046,From RDC,N/A - From RDC,Air,Adult,SCMS from RDC,Generic,60,35000,392700.0,11.22,0.19,"Aurobindo Unit III, India",No,3526.69,619.2275,183.0
9863,SO,DN,46,From RDC,N/A - From RDC,Air,HIV+,SCMS from RDC,other,25,100,2000.0,20.0,0.8,other,No,3526.69,3.92,172.0
9864,SO,DN,754,From RDC,N/A - From RDC,Truck,Adult,SCMS from RDC,Generic,60,1600,4640.0,2.9,0.05,"Aurobindo Unit III, India",Yes,1601.5,10.0,93.0
9865,SO,DN,754,From RDC,N/A - From RDC,Truck,Adult,SCMS from RDC,Generic,60,6600,74052.0,11.22,0.19,Mylan (formerly Matrix) Nashik,Yes,6470.51,159.66,93.0
9866,SO,DN,754,From RDC,N/A - From RDC,Truck,Adult,SCMS from RDC,Generic,30,32660,188774.8,5.78,0.19,"Aurobindo Unit III, India",Yes,5050.8,370.0,134.0
9867,SO,DN,639,From RDC,N/A - From RDC,Air,Pediatric,SCMS from RDC,Generic,60,192,2976.0,15.5,0.26,"Aurobindo Unit III, India",Yes,12016.69,6.42,131.0
9868,SO,DN,754,From RDC,N/A - From RDC,Truck,Adult,SCMS from RDC,Generic,60,29,325.38,11.22,0.19,"Aurobindo Unit III, India",No,3526.69,0.64,154.0
9869,SO,DN,1046,From RDC,N/A - From RDC,Air,Adult,SCMS from RDC,Generic,60,4149,11326.77,2.73,0.05,"Aurobindo Unit III, India",Yes,1083.3,24.42,69.0
9870,SO,DN,754,From RDC,N/A - From RDC,Air,Adult,SCMS from RDC,Generic,60,744,5602.32,7.53,0.13,"Aurobindo Unit III, India",Yes,1152.14,10.98,156.0
9871,SO,DN,754,From RDC,N/A - From RDC,Air,Adult,SCMS from RDC,Generic,60,6,45.18,7.53,0.13,"Aurobindo Unit III, India",Yes,0.0,0.1,56.0
9872,SO,DN,650,From RDC,N/A - From RDC,Truck,Adult,SCMS from RDC,Generic,60,41900,407198.31250000006,7.53,0.13,Hetero Unit III Hyderabad IN,Yes,3379.64,619.2275,169.0
9873,SO,DN,1046,From RDC,N/A - From RDC,Air,Adult,SCMS from RDC,Generic,60,864,1296.0,1.5,0.02,"Aurobindo Unit III, India",Yes,3688.33,2.79,83.0
9874,SO,DN,535,From RDC,N/A - From RDC,Truck,Adult,SCMS from RDC,Generic,60,1900,6460.0,3.4,0.06,"Cipla, Goa, India",No,3526.69,13.93,94.0
9875,SO,DN,535,From RDC,N/A - From RDC,Air,Adult,SCMS from RDC,Generic,60,1900,6460.0,3.4,0.06,"Cipla, Goa, India",No,3526.69,13.93,94.0
9876,SO,DN,639,From RDC,N/A - From RDC,Air,Adult,SCMS from RDC,Generic,60,3690,5387.4,1.46,0.02,"Strides, Bangalore, India.",Yes,6036.96,11.62,131.0
9877,SO,DN,639,From RDC,N/A - From RDC,Air,Adult,SCMS from RDC,Generic,60,19056,166930.56,8.76,0.15,Mylan (formerly Matrix) Nashik,Yes,6036.96,359.9,161.0
9878,SO,DN,639,From RDC,N/A - From RDC,Air,Adult,SCMS from RDC,Generic,60,7920,19324.8,2.44,0.04,"Aurobindo Unit III, India",No,3526.69,41.66,131.0
9879,SO,DN,608,From RDC,N/A - From RDC,Truck,Adult,SCMS from RDC,Generic,60,24880,84592.0,3.4,0.06,"Strides, Bangalore, India.",Yes,4764.16,182.38,126.0
9880,SO,DN,608,From RDC,N/A - From RDC,Truck,Adult,SCMS from RDC,Generic,60,1340,4556.0,3.4,0.06,"Cipla, Goa, India",No,3526.69,9.82,126.0
9881,SO,DN,1161,From RDC,N/A - From RDC,Air Charter,Adult,SCMS from RDC,Generic,60,64,156.16,2.44,0.04,"Aurobindo Unit III, India",Yes,17636.265,0.34,145.0
9882,SO,DN,754,From RDC,N/A - From RDC,Air,Adult,SCMS from RDC,Generic,30,2000,20000.0,10.0,0.33,Mylan (formerly Matrix) Nashik,Yes,1905.63,43.12,55.0
9883,SO,DN,1161,From RDC,N/A - From RDC,Air Charter,Adult,SCMS from RDC,Generic,60,3948,10778.04,2.73,0.05,"Aurobindo Unit III, India",Yes,0.0,23.24,145.0
9884,SO,DN,1161,From RDC,N/A - From RDC,Air Charter,Adult,SCMS from RDC,Generic,60,7583,85081.26,11.22,0.19,"Aurobindo Unit III, India",Yes,0.0,183.44,145.0
9885,SO,DN,1161,From RDC,N/A - From RDC,Air Charter,Adult,SCMS from RDC,Generic,60,61,87.23,1.43,0.02,"Aurobindo Unit III, India",Yes,0.0,0.19,145.0
9886,SO,DN,1161,From RDC,N/A - From RDC,Air Charter,Adult,SCMS from RDC,Generic,60,11332,69238.52,6.11,0.1,"Strides, Bangalore, India.",Yes,0.0,149.28,145.0
9887,SO,DN,1161,From RDC,N/A - From RDC,Air Charter,Adult,SCMS from RDC,Generic,60,10773,94371.48,8.76,0.15,Mylan (formerly Matrix) Nashik,Yes,0.0,203.46,145.0
9888,SO,DN,1161,From RDC,N/A - From RDC,Air Charter,Adult,SCMS from RDC,Generic,60,28,95.2,3.4,0.06,"Strides, Bangalore, India.",Yes,0.0,0.21,145.0
9889,SO,DN,1161,From RDC,N/A - From RDC,Air Charter,Adult,SCMS from RDC,Generic,60,5000,37500.0,7.5,0.12,Mylan (formerly Matrix) Nashik,Yes,0.0,80.85,145.0
9890,SO,DN,1161,From RDC,N/A - From RDC,Air Charter,Adult,SCMS from RDC,Generic,60,1000,7500.0,7.5,0.12,Mylan (formerly Matrix) Nashik,Yes,0.0,16.17,145.0
9891,SO,DN,1161,From RDC,N/A - From RDC,Air Charter,Pediatric,SCMS from RDC,Generic,90,1000,10070.0,10.07,0.11,"Aurobindo Unit III, India",Yes,0.0,21.71,145.0
9892,SO,DN,754,From RDC,N/A - From RDC,Truck,Adult,SCMS from RDC,Generic,60,3354,37631.88,11.22,0.19,"Aurobindo Unit III, India",Yes,1694.0,73.76,189.0
9893,SO,DN,1046,From RDC,N/A - From RDC,Air,Adult,SCMS from RDC,Generic,60,915,6889.95,7.53,0.13,"Aurobindo Unit III, India",Yes,1702.92,13.5,168.0
9894,SO,DN,512,From RDC,N/A - From RDC,Air,Adult,SCMS from RDC,Generic,60,3319,9060.87,2.73,0.05,"Aurobindo Unit III, India",Yes,3952.34,19.54,51.0
9895,SO,DN,512,From RDC,N/A - From RDC,Air,Adult,SCMS from RDC,Generic,60,3529,9634.17,2.73,0.05,"Cipla, Goa, India",No,3526.69,20.77,51.0
9896,SO,DN,650,From RDC,N/A - From RDC,Truck,Adult,SCMS from RDC,Generic,30,41900,407198.31250000006,4.75,0.16,Mylan (formerly Matrix) Nashik,No,3526.69,619.2275,211.0
9897,SO,DN,1161,From RDC,N/A - From RDC,Air Charter,Adult,SCMS from RDC,Generic,30,12240,58140.0,4.75,0.16,"Aurobindo Unit III, India",Yes,9736.1,125.35,193.0
9898,SO,DN,1161,From RDC,N/A - From RDC,Air Charter,Adult,SCMS from RDC,Generic,30,336,1596.0,4.75,0.16,"Aurobindo Unit III, India",Yes,9736.1,3.44,193.0
9899,SO,DN,608,From RDC,N/A - From RDC,Truck,Adult,SCMS from RDC,Generic,60,8670,29478.0,3.4,0.06,"Cipla, Goa, India",No,3526.69,63.55,173.0
9900,SO,DN,608,From RDC,N/A - From RDC,Truck,Adult,SCMS from RDC,Generic,60,5040,36338.4,7.21,0.12,Hetero Unit III Hyderabad IN,No,3526.69,78.35,173.0
9901,SO,DN,1161,From RDC,N/A - From RDC,Air Charter,Adult,SCMS from RDC,Generic,30,41900,407198.31250000006,19.92,0.66,Mylan (formerly Matrix) Nashik,Yes,9736.1,619.2275,193.0
9902,SO,DN,1161,From RDC,N/A - From RDC,Air Charter,Adult,SCMS from RDC,Generic,30,11040,219916.8,19.92,0.66,Mylan (formerly Matrix) Nashik,Yes,9736.1,474.14,193.0
9903,SO,DN,1161,From RDC,N/A - From RDC,Air Charter,Adult,SCMS from RDC,Generic,30,3000,59760.0,19.92,0.66,Mylan (formerly Matrix) Nashik,Yes,9736.1,128.84,193.0
9904,SO,DN,1161,From RDC,N/A - From RDC,Air Charter,Adult,SCMS from RDC,Generic,30,41900,407198.31250000006,11.75,0.39,Mylan (formerly Matrix) Nashik,Yes,9736.1,619.2275,193.0
9905,SO,DN,639,From RDC,N/A - From RDC,Air,Adult,SCMS from RDC,Generic,60,26400,70224.0,2.66,0.04,"Strides, Bangalore, India.",Yes,17636.265,151.4,208.0
9906,SO,DN,1161,From RDC,N/A - From RDC,Air Charter,Adult,SCMS from RDC,Generic,60,10000,26600.0,2.66,0.04,"Strides, Bangalore, India.",Yes,9736.1,57.35,193.0
9907,SO,DN,1046,From RDC,N/A - From RDC,Air,Adult,SCMS from RDC,Generic,60,41900,384955.2,8.55,0.14,Mylan (formerly Matrix) Nashik,No,3526.69,619.2275,150.0
9908,SO,DN,535,From RDC,N/A - From RDC,Air,Adult,SCMS from RDC,Generic,60,28610,167368.5,5.85,0.1,"Strides, Bangalore, India.",No,3526.69,328.04,440.0
9909,SO,DN,608,From RDC,N/A - From RDC,Truck,Adult,SCMS from RDC,Generic,60,13446,150864.12,11.22,0.19,Mylan (formerly Matrix) Nashik,No,3526.69,325.26,173.0
9910,SO,DN,1046,From RDC,N/A - From RDC,Air,Adult,SCMS from RDC,Generic,30,488,3728.32,7.64,0.25,Mylan (formerly Matrix) Nashik,Yes,2677.09,8.04,36.0
9911,SO,DN,207,From RDC,N/A - From RDC,Air,Adult,SCMS from RDC,Generic,60,1481,3613.64,2.44,0.04,Mylan (formerly Matrix) Nashik,No,3526.69,7.79,34.0
9912,SO,DN,650,From RDC,N/A - From RDC,Truck,Adult,SCMS from RDC,Generic,60,41900,407198.31250000006,8.76,0.15,Hetero Unit III Hyderabad IN,Yes,11054.56,619.2275,277.0
9913,SO,DN,1046,From RDC,N/A - From RDC,Air,Adult,SCMS from RDC,Generic,60,8021,26308.88,3.28,0.05,"Cipla, Goa, India",Yes,17117.51,56.72,54.0
9914,SO,DN,1046,From RDC,N/A - From RDC,Air,Adult,SCMS from RDC,Generic,30,1200,27600.0,23.0,0.77,Mylan (formerly Matrix) Nashik,Yes,5121.68,59.51,209.0
9915,SO,DN,1161,From RDC,N/A - From RDC,Air,Adult,SCMS from RDC,Generic,60,41900,407198.31250000006,11.22,0.19,"Aurobindo Unit III, India",Yes,0.0,619.2275,138.0
9916,SO,DN,1161,From RDC,N/A - From RDC,Air,Adult,SCMS from RDC,Generic,30,5705,26243.0,4.6,0.15,"Aurobindo Unit III, India",No,0.0,56.58,138.0
9917,SO,DN,1161,From RDC,N/A - From RDC,Air,Adult,SCMS from RDC,Generic,30,10000,46000.0,4.6,0.15,"Aurobindo Unit III, India",Yes,0.0,99.18,138.0
9918,SO,DN,1161,From RDC,N/A - From RDC,Air,Adult,SCMS from RDC,Generic,60,64,156.16,2.44,0.04,"Aurobindo Unit III, India",Yes,0.0,0.34,138.0
9919,SO,DN,1161,From RDC,N/A - From RDC,Air,Adult,SCMS from RDC,Generic,60,3000,22500.0,7.5,0.12,"Aurobindo Unit III, India",Yes,0.0,48.51,138.0
9920,SO,DN,535,From RDC,N/A - From RDC,Air,Adult,SCMS from RDC,Generic,60,99,324.72,3.28,0.05,"Cipla, Goa, India",No,3526.69,0.7,226.0
9921,SO,DN,1161,From RDC,N/A - From RDC,Air,Adult,SCMS from RDC,Generic,60,5000,56100.0,11.22,0.19,"Aurobindo Unit III, India",Yes,6147.18,120.95,188.0
9922,SO,DN,207,From RDC,N/A - From RDC,Air,Adult,SCMS from RDC,Generic,60,11485,65809.05,5.73,0.1,"Strides, Bangalore, India.",No,3526.69,141.88,21.0
9923,SO,DN,1161,From RDC,N/A - From RDC,Air Charter,Adult,SCMS from RDC,Generic,60,40750,407198.31250000006,11.22,0.19,"Aurobindo Unit III, India",Yes,6147.18,619.2275,188.0
9924,SO,DN,639,From RDC,N/A - From RDC,Air,Pediatric,SCMS from RDC,Generic,180,4672,9437.44,2.02,0.01,"Aurobindo Unit III, India",No,3526.69,20.35,126.0
9925,SO,DN,1161,From RDC,N/A - From RDC,Air Charter,Adult,SCMS from RDC,Generic,30,41900,407198.31250000006,11.75,0.39,Mylan (formerly Matrix) Nashik,Yes,6147.18,619.2275,82.0
9926,SO,DN,1161,From RDC,N/A - From RDC,Air Charter,Adult,SCMS from RDC,Generic,30,10000,117500.0,11.75,0.39,Mylan (formerly Matrix) Nashik,Yes,6147.18,253.33,82.0
9927,SO,DN,1161,From RDC,N/A - From RDC,Air Charter,Adult,SCMS from RDC,Generic,30,2500,29375.0,11.75,0.39,Mylan (formerly Matrix) Nashik,Yes,6147.18,63.33,82.0
9928,SO,DN,1161,From RDC,N/A - From RDC,Air Charter,Adult,SCMS from RDC,Generic,60,1700,19074.0,11.22,0.19,"Aurobindo Unit III, India",Yes,6147.18,41.12,82.0
9929,SO,DN,1046,From RDC,N/A - From RDC,Air,Adult,SCMS from RDC,other,30,4080,107100.0,26.25,0.88,other,No,3526.69,230.91,173.0
9930,SO,DN,1046,From RDC,N/A - From RDC,Air,Adult,SCMS from RDC,Generic,60,864,1296.0,1.5,0.02,"Aurobindo Unit III, India",No,3526.69,2.79,61.0
9931,SO,DN,1046,From RDC,N/A - From RDC,Air,Adult,SCMS from RDC,Generic,60,12386,28859.38,2.33,0.04,"Aurobindo Unit III, India",No,3526.69,62.22,108.0
9932,SO,DN,1161,From RDC,N/A - From RDC,Air Charter,Adult,SCMS from RDC,Generic,60,1400,3822.0,2.73,0.05,"Strides, Bangalore, India.",No,3526.69,8.24,188.0
9933,SO,DN,754,From RDC,N/A - From RDC,Air,Adult,SCMS from RDC,Generic,60,41900,407198.31250000006,11.22,0.19,"Aurobindo Unit III, India",No,3526.69,619.2275,52.0
9934,SO,DN,207,From RDC,N/A - From RDC,Air,Adult,SCMS from RDC,Generic,60,9200,52716.0,5.73,0.1,"Strides, Bangalore, India.",Yes,2633.57,113.66,57.0
9935,SO,DN,650,From RDC,N/A - From RDC,Air,Adult,SCMS from RDC,Generic,60,13455,230618.7,17.14,0.29,Mylan (formerly Matrix) Nashik,No,3526.69,497.21,104.0
9936,SO,DN,1046,From RDC,N/A - From RDC,Air,Pediatric,SCMS from RDC,Generic,60,3968,61504.0,15.5,0.26,"Aurobindo Unit III, India",Yes,8815.65,132.6,187.0
9937,SO,DN,512,From RDC,N/A - From RDC,Air,Adult,SCMS from RDC,Generic,30,41900,198777.05,4.45,0.15,Mylan (formerly Matrix) Nashik,No,3526.69,428.56,25.0
9938,SO,DN,1046,From RDC,N/A - From RDC,Air,Adult,SCMS from RDC,Generic,30,26076,116038.2,4.45,0.15,Mylan (formerly Matrix) Nashik,No,3526.69,250.18,141.0
9939,SO,DN,608,From RDC,N/A - From RDC,Truck,Adult,SCMS from RDC,Generic,60,41900,407198.31250000006,11.22,0.19,"Aurobindo Unit III, India",No,3526.69,619.2275,256.0
9940,SO,DN,639,From RDC,N/A - From RDC,Air,Pediatric,SCMS from RDC,Generic,30,70,156.8,2.24,0.07,"Aurobindo Unit III, India",No,3526.69,0.34,171.0
9941,SO,DN,237,From RDC,N/A - From RDC,Air,Pediatric,SCMS from RDC,Generic,100,457,2211.88,4.84,0.05,"Aurobindo Unit III, India",No,3526.69,4.77,20.0
9942,SO,DN,237,From RDC,N/A - From RDC,Air,Pediatric,SCMS from RDC,Generic,180,567,1145.34,2.02,0.01,"Aurobindo Unit III, India",No,3526.69,2.47,20.0
9943,SO,DN,650,From RDC,N/A - From RDC,Truck,Adult,SCMS from RDC,Generic,30,8200,36490.0,4.45,0.15,"Aurobindo Unit III, India",No,3526.69,78.67,145.0
9944,SO,DN,1161,From RDC,N/A - From RDC,Air,Adult,SCMS from RDC,Generic,30,41900,212052.4,4.34,0.14,"Aurobindo Unit III, India",No,3526.69,457.18,167.0
9945,SO,DN,1161,From RDC,N/A - From RDC,Air,Adult,SCMS from RDC,Generic,60,4100,9553.0,2.33,0.04,Hetero Unit III Hyderabad IN,No,3526.69,20.6,167.0
9946,SO,DN,650,From RDC,N/A - From RDC,Truck,Adult,SCMS from RDC,Generic,60,40900,134152.0,3.28,0.05,"Cipla, Goa, India",Yes,8109.92,289.23,155.0
9947,SO,DN,754,From RDC,N/A - From RDC,Air,Adult,SCMS from RDC,Generic,60,204,669.12,3.28,0.05,"Cipla, Goa, India",No,3526.69,1.44,40.0
9948,SO,DN,1161,From RDC,N/A - From RDC,Air,Adult,SCMS from RDC,Generic,30,2500,18250.0,7.3,0.24,Mylan (formerly Matrix) Nashik,No,3526.69,39.35,167.0
9949,SO,DN,1046,From RDC,N/A - From RDC,Truck,Adult,SCMS from RDC,Generic,30,2480,18104.0,7.3,0.24,Mylan (formerly Matrix) Nashik,No,3526.69,39.03,156.0
9950,SO,DN,1046,From RDC,N/A - From RDC,Truck,Pediatric,SCMS from RDC,Generic,60,1192,18476.0,15.5,0.26,"Aurobindo Unit III, India",No,3526.69,39.83,156.0
9951,SO,DN,1161,From RDC,N/A - From RDC,Air Charter,Adult,SCMS from RDC,Generic,60,34650,89397.0,2.58,0.04,"Aurobindo Unit III, India",Yes,17636.265,192.74,273.0
9952,SO,DN,1161,From RDC,N/A - From RDC,Air Charter,Adult,SCMS from RDC,Generic,60,11022,28436.76,2.58,0.04,"Aurobindo Unit III, India",No,3526.69,61.31,166.0
9953,SO,DN,608,From RDC,N/A - From RDC,Truck,Adult,SCMS from RDC,Generic,60,41900,407198.31250000006,11.22,0.19,"Aurobindo Unit III, India",Yes,12239.88,619.2275,323.0
9954,SO,DN,650,From RDC,N/A - From RDC,Truck,Adult,SCMS from RDC,Generic,30,41900,407198.31250000006,4.52,0.15,Mylan (formerly Matrix) Nashik,No,3526.69,619.2275,197.0
9955,SO,DN,650,From RDC,N/A - From RDC,Truck,Adult,SCMS from RDC,Generic,30,41900,407198.31250000006,11.75,0.39,Mylan (formerly Matrix) Nashik,No,3526.69,619.2275,197.0
9956,SO,DN,754,From RDC,N/A - From RDC,Air,Adult,SCMS from RDC,Generic,60,10685,28422.1,2.66,0.04,Hetero Unit III Hyderabad IN,No,3526.69,61.28,74.0
9957,SO,DN,1046,From RDC,N/A - From RDC,Truck,Adult,SCMS from RDC,Generic,60,41900,267130.5,2.66,0.04,"Strides, Bangalore, India.",Yes,7826.75,575.93,182.0
9958,SO,DN,52,From RDC,N/A - From RDC,Air,Adult,SCMS from RDC,Generic,60,16000,136800.0,8.55,0.14,"Aurobindo Unit III, India",No,3526.69,225.72,44.0
9959,SO,DN,52,From RDC,N/A - From RDC,Air,Adult,SCMS from RDC,Generic,60,439,1022.87,2.33,0.04,"Strides, Bangalore, India.",No,3526.69,1.69,44.0
9960,SO,DN,754,From RDC,N/A - From RDC,Truck,Adult,SCMS from RDC,Generic,60,3570,30523.5,8.55,0.14,Hetero Unit III Hyderabad IN,Yes,2894.0,65.81,63.0
9961,SO,DN,1046,From RDC,N/A - From RDC,Air,Adult,SCMS from RDC,Generic,60,6438,46417.98,7.21,0.12,"Aurobindo Unit III, India",No,3526.69,100.08,134.0
9962,SO,DN,650,From RDC,N/A - From RDC,Truck,Adult,SCMS from RDC,Generic,60,41900,266000.0,2.66,0.04,Hetero Unit III Hyderabad IN,Yes,13411.32,573.5,157.0
9963,SO,DN,30,From RDC,N/A - From RDC,Air,Adult,SCMS from RDC,Generic,60,879,2267.82,2.58,0.04,"Aurobindo Unit III, India",No,3526.69,3.74,26.0
9964,SO,DN,1161,From RDC,N/A - From RDC,Air Charter,Adult,SCMS from RDC,Generic,30,41900,221947.6,4.34,0.14,"Aurobindo Unit III, India",No,3526.69,478.52,175.0
9965,SO,DN,1161,From RDC,N/A - From RDC,Air Charter,Adult,SCMS from RDC,Generic,60,1000,5560.0,5.56,0.09,"Strides, Bangalore, India.",No,3526.69,11.99,175.0
9966,SO,DN,1161,From RDC,N/A - From RDC,Air Charter,Adult,SCMS from RDC,Generic,30,20418,88614.12,4.34,0.14,Mylan (formerly Matrix) Nashik,No,3526.69,191.05,175.0
9967,SO,DN,1161,From RDC,N/A - From RDC,Air Charter,Adult,SCMS from RDC,Generic,60,41900,407198.31250000006,11.22,0.19,"Aurobindo Unit III, India",Yes,17636.265,619.2275,71.0
9968,SO,DN,754,From RDC,N/A - From RDC,Air,Adult,SCMS from RDC,Generic,30,2550,11526.0,4.52,0.15,other,No,3526.69,19.02,53.0
9969,SO,DN,650,From RDC,N/A - From RDC,Air,Adult,SCMS from RDC,Generic,60,16200,251100.0,15.5,0.26,Mylan (formerly Matrix) Nashik,Yes,8098.12,541.37,208.0
9970,SO,DN,1046,From RDC,N/A - From RDC,Air,Pediatric,SCMS from RDC,Generic,180,2084,4063.8,1.95,0.01,"Aurobindo Unit III, India",Yes,8758.36,8.76,244.0
9971,SO,DN,1046,From RDC,N/A - From RDC,Air,Pediatric,SCMS from RDC,Generic,180,2006,3911.7,1.95,0.01,"Aurobindo Unit III, India",No,3526.69,8.43,162.0
9972,SO,DN,1046,From RDC,N/A - From RDC,Air,Adult,SCMS from RDC,Generic,60,41900,125500.0,2.51,0.04,"Aurobindo Unit III, India",No,3526.69,270.58,162.0
9973,SO,DN,1046,From RDC,N/A - From RDC,Air,Adult,SCMS from RDC,Generic,60,1059,1588.5,1.5,0.02,"Aurobindo Unit III, India",No,3526.69,2.62,98.0
9974,SO,DN,650,From RDC,N/A - From RDC,Truck,Adult,SCMS from RDC,Generic,60,20000,317800.0,15.89,0.26,Mylan (formerly Matrix) Nashik,No,3526.69,524.37,148.0
9975,SO,DN,754,From RDC,N/A - From RDC,Air,Adult,SCMS from RDC,Generic,60,972,2507.76,2.58,0.04,"Strides, Bangalore, India.",Yes,5596.5,4.14,152.0
9976,SO,DN,1046,From RDC,N/A - From RDC,Air,Adult,SCMS from RDC,Generic,30,14440,157684.8,10.92,0.36,Mylan (formerly Matrix) Nashik,No,3526.69,260.18,171.0
9977,SO,DN,512,From RDC,N/A - From RDC,Air,Adult,SCMS from RDC,Generic,30,27769,117185.18,4.22,0.14,Hetero Unit III Hyderabad IN,No,3526.69,193.36,24.0
9978,SO,DN,1161,From RDC,N/A - From RDC,Air Charter,Adult,SCMS from RDC,Generic,30,30000,407198.31250000006,19.92,0.66,Mylan (formerly Matrix) Nashik,Yes,12601.07,619.2275,155.0
9979,SO,DN,1161,From RDC,N/A - From RDC,Air Charter,Adult,SCMS from RDC,Generic,60,21200,49396.0,2.33,0.04,"Aurobindo Unit III, India",Yes,12601.07,81.5,154.0
9980,SO,DN,535,From RDC,N/A - From RDC,Truck,Pediatric,SCMS from RDC,Generic,60,1884,6123.0,3.25,0.05,"Aurobindo Unit III, India",No,3526.69,13.2,219.0
9981,SO,DN,608,From RDC,N/A - From RDC,Truck,Adult,SCMS from RDC,Generic,30,23450,101304.0,4.32,0.14,"Aurobindo Unit III, India",Yes,3936.86,167.15,121.0
9982,SO,DN,650,From RDC,N/A - From RDC,Truck,Adult,SCMS from RDC,Generic,60,10927,27426.77,2.51,0.04,Hetero Unit III Hyderabad IN,No,3526.69,59.13,217.0
9983,SO,DN,754,From RDC,N/A - From RDC,Truck,Adult,SCMS from RDC,Generic,60,10500,26355.0,2.51,0.04,"Strides, Bangalore, India.",No,3526.69,43.49,99.0
9984,SO,DN,754,From RDC,N/A - From RDC,Truck,Adult,SCMS from RDC,Generic,60,14893,123016.18,8.26,0.14,"Aurobindo Unit III, India",No,3526.69,202.98,99.0
9985,SO,DN,535,From RDC,N/A - From RDC,Truck,Pediatric,SCMS from RDC,Generic,60,20000,85000.0,4.25,0.07,Mylan (formerly Matrix) Nashik,No,3526.69,183.26,243.0
